Student_ID,Subject,Exam_Score,Homework_Completion_pct,Full_Name,Grade_Level,Attendance_Rate_%,Overall_Attendance_Rate_%,Homework_Done_Rate_%
S03799,Science,50.0,80.0,Lindsey Ward,Grade 5,14.3,27.8,33.3
S03800,Math,40.0,100.0,Monica Doyle,Grade 3,27.3,35.0,25.0
S03801,Geography,54.0,85.0,Catherine Cole,Grade 2,20.0,28.6,50.0
S03801,History,101.0,80.0,Catherine Cole,Grade 2,0.0,28.6,50.0
S03801,Math,103.0,80.0,Catherine Cole,Grade 2,0.0,28.6,50.0
S03802,Arabic,43.0,90.0,Zachary Mitchell,Grade 4,16.7,21.9,0.0
S03802,Math,74.5,45.0,Zachary Mitchell,Grade 4,50.0,21.9,0.0
S03802,Science,85.0,-5.0,Zachary Mitchell,Grade 4,28.6,21.9,0.0
S03803,Arabic,58.0,-5.0,Scott Gray,Grade 5,50.0,31.0,50.0
S03804,English,69.0,95.0,Kyle Bowen,Grade 3,20.0,29.2,40.0
S03804,Geography,55.0,37.5,Kyle Bowen,Grade 3,20.0,29.2,40.0
S03804,History,73.0,85.0,Kyle Bowen,Grade 3,50.0,29.2,40.0
S03804,Math,65.0,100.0,Kyle Bowen,Grade 3,33.3,29.2,40.0
S03805,English,106.0,80.0,Zachary Richard,Grade 2,25.0,20.0,50.0
S03805,History,83.0,80.0,Zachary Richard,Grade 2,0.0,20.0,50.0
S03806,English,77.33333333333333,51.666666666666664,Amanda Cooke,Grade 3,66.7,37.0,16.7
S03806,Geography,90.0,92.5,Amanda Cooke,Grade 3,20.0,37.0,16.7
S03806,Math,110.0,-5.0,Amanda Cooke,Grade 3,37.5,37.0,16.7
S03807,Science,41.0,-5.0,Zachary Moore,Grade 4,0.0,30.0,100.0
S03808,Geography,41.0,100.0,Kristi Blackburn,Grade 5,20.0,20.0,30.0
S03809,Arabic,67.5,97.5,cheryl bradley,Grade 3,25.0,14.3,0.0
S03809,English,65.0,80.0,cheryl bradley,Grade 3,11.1,14.3,0.0
S03809,Science,92.0,95.0,cheryl bradley,Grade 3,25.0,14.3,0.0
S03810,Geography,62.5,80.0,Nicole Ayala,Grade 4,14.3,33.3,33.3
S03810,Science,54.0,100.0,Nicole Ayala,Grade 4,28.6,33.3,33.3
S03811,Arabic,103.5,92.5,Stephen Cruz,Grade 5,0.0,33.3,0.0
S03811,English,63.5,97.5,Stephen Cruz,Grade 5,40.0,33.3,0.0
S03811,History,110.0,100.0,Stephen Cruz,Grade 5,62.5,33.3,0.0
S03811,Math,64.0,90.0,Stephen Cruz,Grade 5,33.3,33.3,0.0
S03812,Arabic,102.0,90.0,john melendez,Grade 3,66.7,28.6,50.0
S03812,History,104.0,95.0,john melendez,Grade 3,10.0,28.6,50.0
S03812,Science,70.5,37.5,john melendez,Grade 3,0.0,28.6,50.0
S03813,Arabic,59.0,42.5,Lawrence Johnson,Grade 1,50.0,32.1,33.3
S03813,History,102.0,80.0,Lawrence Johnson,Grade 1,66.7,32.1,33.3
S03813,Science,104.0,90.0,Lawrence Johnson,Grade 1,12.5,32.1,33.3
S03814,Arabic,103.0,100.0,Andres Haas PhD,Grade 4,25.0,32.3,37.5
S03814,English,56.0,100.0,Andres Haas PhD,Grade 4,44.4,32.3,37.5
S03814,Geography,79.0,90.0,Andres Haas PhD,Grade 4,50.0,32.3,37.5
S03814,Math,109.0,95.0,Andres Haas PhD,Grade 4,20.0,32.3,37.5
S03815,Arabic,92.0,90.0,Katie Gonzalez,Grade 4,40.0,32.4,16.7
S03816,History,43.0,95.0,Douglas Price,Grade 2,28.6,30.0,40.0
S03817,Arabic,64.66666666666667,95.0,Gregg Black,Grade 3,25.0,16.7,0.0
S03817,English,72.0,80.0,Gregg Black,Grade 3,25.0,16.7,0.0
S03817,Math,73.0,-5.0,Gregg Black,Grade 3,25.0,16.7,0.0
S03817,Science,110.0,90.0,Gregg Black,Grade 3,0.0,16.7,0.0
S03818,Arabic,89.0,95.0,Bobby Ochoa,Grade 4,40.0,14.3,66.7
S03818,History,96.0,-5.0,Bobby Ochoa,Grade 4,0.0,14.3,66.7
S03818,Science,107.0,80.0,Bobby Ochoa,Grade 4,0.0,14.3,66.7
S03819,Geography,87.0,100.0,Stephanie Brown,Grade 3,75.0,31.0,25.0
S03819,Math,78.0,90.0,Stephanie Brown,Grade 3,25.0,31.0,25.0
S03820,Arabic,79.0,80.0,Alyssa Bennett,Grade 5,20.0,34.2,50.0
S03820,Geography,81.0,47.5,Alyssa Bennett,Grade 5,62.5,34.2,50.0
S03820,History,96.0,95.0,Alyssa Bennett,Grade 5,0.0,34.2,50.0
S03820,Math,108.0,80.0,Alyssa Bennett,Grade 5,50.0,34.2,50.0
S03821,Arabic,87.0,90.0,Andrew Campbell,Grade 2,25.0,21.9,33.3
S03821,Math,62.0,95.0,Andrew Campbell,Grade 2,0.0,21.9,33.3
S03821,Science,104.0,-5.0,Andrew Campbell,Grade 2,40.0,21.9,33.3
S03822,History,87.0,80.0,Margaret Patel,Grade 1,14.3,25.0,0.0
S03823,English,71.0,95.0,Michael Cuevas,Grade 5,25.0,34.4,0.0
S03823,History,74.0,-5.0,Michael Cuevas,Grade 5,50.0,34.4,0.0
S03823,Science,63.5,100.0,Michael Cuevas,Grade 5,0.0,34.4,0.0
S03824,English,82.5,90.0,David Martinez,Grade 5,50.0,30.4,33.3
S03824,Geography,48.0,90.0,David Martinez,Grade 5,0.0,30.4,33.3
S03825,Arabic,44.0,-5.0,Michael Meyers,Grade 3,33.3,19.4,0.0
S03825,History,50.0,80.0,Michael Meyers,Grade 3,20.0,19.4,0.0
S03826,Arabic,63.0,90.0,Darin Miles,Grade 4,28.6,15.6,40.0
S03826,English,103.0,-5.0,Darin Miles,Grade 4,0.0,15.6,40.0
S03826,Geography,56.0,-5.0,Darin Miles,Grade 4,33.3,15.6,40.0
S03826,Math,86.5,95.0,Darin Miles,Grade 4,0.0,15.6,40.0
S03826,Science,109.0,95.0,Darin Miles,Grade 4,25.0,15.6,40.0
S03827,Arabic,54.0,90.0,Heidi White,Grade 5,50.0,27.0,75.0
S03828,English,76.5,95.0,Daniel Gibson,Grade 4,40.0,35.7,55.6
S03828,Geography,101.0,100.0,Daniel Gibson,Grade 4,66.7,35.7,55.6
S03828,History,59.0,80.0,Daniel Gibson,Grade 4,100.0,35.7,55.6
S03828,Math,61.0,37.5,Daniel Gibson,Grade 4,22.2,35.7,55.6
S03829,Arabic,40.0,-5.0,Jennifer Brown,Grade 1,25.0,18.8,55.6
S03829,English,82.0,95.0,Jennifer Brown,Grade 1,20.0,18.8,55.6
S03830,Arabic,61.0,95.0,Diane Douglas,Grade 2,12.5,21.9,50.0
S03830,Geography,46.0,95.0,Diane Douglas,Grade 2,25.0,21.9,50.0
S03831,English,69.0,100.0,christopher rodriguez,Grade 4,33.3,16.0,0.0
S03833,History,58.0,80.0,michael mullins,Grade 1,20.0,23.8,0.0
S03833,Math,106.0,95.0,michael mullins,Grade 1,33.3,23.8,0.0
S03834,Arabic,49.0,95.0,Dennis Williamson,Grade 5,20.0,14.7,16.7
S03834,English,51.5,87.5,Dennis Williamson,Grade 5,12.5,14.7,16.7
S03834,Science,53.0,80.0,Dennis Williamson,Grade 5,12.5,14.7,16.7
S03836,English,84.5,85.0,Natalie Hayes,Grade 5,0.0,8.3,50.0
S03836,Math,97.0,95.0,Natalie Hayes,Grade 5,0.0,8.3,50.0
S03837,English,87.0,100.0,jennifer martinez,Grade 3,0.0,13.9,40.0
S03837,Science,54.0,80.0,jennifer martinez,Grade 3,0.0,13.9,40.0
S03838,English,82.0,47.5,joseph suarez,Grade 1,25.0,24.1,50.0
S03838,Geography,99.0,95.0,joseph suarez,Grade 1,,24.1,50.0
S03838,Math,41.0,100.0,joseph suarez,Grade 1,20.0,24.1,50.0
S03839,Arabic,87.5,92.5,Joshua Martinez,Grade 4,0.0,8.3,25.0
S03839,Math,79.0,80.0,Joshua Martinez,Grade 4,0.0,8.3,25.0
S03839,Science,44.0,100.0,Joshua Martinez,Grade 4,25.0,8.3,25.0
S03840,History,86.0,90.0,Gabriel Espinoza,Grade 2,25.0,25.0,60.0
S03841,Arabic,92.0,80.0,Douglas Stewart,Grade 2,50.0,9.7,25.0
S03841,English,73.0,95.0,Douglas Stewart,Grade 2,16.7,9.7,25.0
S03842,English,49.0,47.5,Linda Ellis,Grade 2,60.0,23.3,66.7
S03842,Geography,52.0,95.0,Linda Ellis,Grade 2,50.0,23.3,66.7
S03842,History,70.66666666666667,91.66666666666667,Linda Ellis,Grade 2,0.0,23.3,66.7
S03842,Math,76.0,90.0,Linda Ellis,Grade 2,0.0,23.3,66.7
S03842,Science,65.0,100.0,Linda Ellis,Grade 2,40.0,23.3,66.7
S03843,Geography,91.0,80.0,Ryan Stevens,Grade 1,25.0,30.8,33.3
S03843,Math,102.0,90.0,Ryan Stevens,Grade 1,12.5,30.8,33.3
S03844,Arabic,79.0,-5.0,david thompson jr.,Grade 5,25.0,29.6,20.0
S03844,English,55.0,100.0,david thompson jr.,Grade 5,80.0,29.6,20.0
S03844,Geography,46.0,95.0,david thompson jr.,Grade 5,0.0,29.6,20.0
S03844,Science,77.0,100.0,david thompson jr.,Grade 5,0.0,29.6,20.0
S03845,Arabic,80.0,-5.0,Jennifer Johnson,Grade 3,28.6,30.8,37.5
S03846,Geography,107.0,-5.0,Elizabeth Dunn,Grade 1,0.0,13.0,20.0
S03847,Arabic,53.0,90.0,Amanda Leblanc,Grade 1,9.1,35.7,60.0
S03847,Math,86.0,95.0,Amanda Leblanc,Grade 1,25.0,35.7,60.0
S03848,History,82.0,-5.0,Robert Tapia,Grade 3,37.5,33.3,28.6
S03849,Arabic,96.0,95.0,Mr. James Clarke,Grade 3,0.0,28.6,75.0
S03849,History,79.66666666666667,83.33333333333333,Mr. James Clarke,Grade 3,66.7,28.6,75.0
S03850,Geography,110.0,90.0,Monica Wilson,Grade 1,0.0,21.1,33.3
S03850,History,42.0,80.0,Monica Wilson,Grade 1,20.0,21.1,33.3
S03850,Science,82.0,95.0,Monica Wilson,Grade 1,14.3,21.1,33.3
S03851,Arabic,56.0,90.0,Candice Goodwin,Grade 3,0.0,38.5,28.6
S03851,Math,61.333333333333336,90.0,Candice Goodwin,Grade 3,33.3,38.5,28.6
S03852,Arabic,43.0,95.0,Douglas Richardson,Grade 2,20.0,27.6,12.5
S03852,Geography,81.0,42.5,Douglas Richardson,Grade 2,0.0,27.6,12.5
S03852,History,91.0,95.0,Douglas Richardson,Grade 2,20.0,27.6,12.5
S03852,Math,87.0,92.5,Douglas Richardson,Grade 2,40.0,27.6,12.5
S03852,Science,46.0,-5.0,Douglas Richardson,Grade 2,33.3,27.6,12.5
S03853,Science,77.0,71.25,Anthony Edwards,Grade 2,0.0,23.3,0.0
S03854,Arabic,66.0,95.0,Nancy Watson,Grade 4,40.0,32.1,20.0
S03854,English,51.0,100.0,Nancy Watson,Grade 4,25.0,32.1,20.0
S03854,History,65.0,-5.0,Nancy Watson,Grade 4,40.0,32.1,20.0
S03855,Science,90.5,45.0,Michelle Smith,Grade 5,50.0,29.0,33.3
S03857,Arabic,108.0,90.0,David Crawford,Grade 4,14.3,17.9,33.3
S03857,History,40.0,-5.0,David Crawford,Grade 4,0.0,17.9,33.3
S03857,Science,89.0,100.0,David Crawford,Grade 4,33.3,17.9,33.3
S03858,Arabic,83.0,95.0,Marie Davis,Grade 3,0.0,15.4,66.7
S03859,Geography,95.0,100.0,Samantha Terry,Grade 5,0.0,41.7,30.0
S03859,Math,74.0,90.0,Samantha Terry,Grade 5,50.0,41.7,30.0
S03860,Geography,97.5,90.0,Darrell Rivera,Grade 1,0.0,15.2,50.0
S03860,Science,90.0,95.0,Darrell Rivera,Grade 1,16.7,15.2,50.0
S03861,Arabic,55.0,-5.0,Tyrone Gentry,Grade 1,33.3,34.8,20.0
S03861,English,72.5,95.0,Tyrone Gentry,Grade 1,50.0,34.8,20.0
S03861,Math,75.0,-5.0,Tyrone Gentry,Grade 1,33.3,34.8,20.0
S03862,Arabic,103.0,100.0,Tyler Moore,Grade 2,50.0,43.8,0.0
S03862,Geography,69.66666666666667,93.33333333333333,Tyler Moore,Grade 2,75.0,43.8,0.0
S03863,Arabic,51.0,80.0,Melissa Brown,Grade 1,33.3,30.0,25.0
S03863,Geography,76.0,90.0,Melissa Brown,Grade 1,28.6,30.0,25.0
S03864,English,109.0,100.0,Angela Shaw,Grade 1,25.0,35.5,16.7
S03864,Science,92.0,80.0,Angela Shaw,Grade 1,20.0,35.5,16.7
S03865,English,92.0,90.0,Danielle Williams,Grade 1,0.0,28.0,25.0
S03865,History,94.0,-5.0,Danielle Williams,Grade 1,0.0,28.0,25.0
S03866,History,92.0,100.0,Ivan Gibson,Grade 1,0.0,30.8,66.7
S03866,Science,74.0,80.0,Ivan Gibson,Grade 1,33.3,30.8,66.7
S03867,Arabic,62.0,95.0,April Hendrix,Grade 5,33.3,21.4,25.0
S03867,History,80.0,90.0,April Hendrix,Grade 5,0.0,21.4,25.0
S03868,Arabic,73.0,60.0,Autumn Santiago,Grade 1,20.0,28.0,28.6
S03868,Science,98.33333333333333,88.33333333333333,Autumn Santiago,Grade 1,50.0,28.0,28.6
S03869,English,93.5,95.0,Cynthia Phillips,Grade 4,25.0,37.9,33.3
S03870,Arabic,86.5,47.5,Angela Dougherty DVM,Grade 4,33.3,27.3,50.0
S03870,Geography,60.0,95.0,Angela Dougherty DVM,Grade 4,12.5,27.3,50.0
S03870,Math,54.0,95.0,Angela Dougherty DVM,Grade 4,50.0,27.3,50.0
S03870,Science,70.0,95.0,Angela Dougherty DVM,Grade 4,33.3,27.3,50.0
S03871,Science,43.0,-5.0,Thomas Hunter,Grade 4,50.0,29.0,0.0
S03872,Arabic,94.33333333333333,55.0,William Johnson,Grade 3,25.0,20.9,25.0
S03872,English,61.0,95.0,William Johnson,Grade 3,25.0,20.9,25.0
S03872,Geography,72.5,95.0,William Johnson,Grade 3,14.3,20.9,25.0
S03872,Science,64.0,95.0,William Johnson,Grade 3,0.0,20.9,25.0
S03873,English,110.0,100.0,Eric Collier,Grade 1,0.0,26.7,0.0
S03874,English,66.0,90.0,Danielle Adkins,Grade 2,25.0,30.8,0.0
S03874,Math,102.0,-5.0,Danielle Adkins,Grade 2,75.0,30.8,0.0
S03874,Science,65.0,80.0,Danielle Adkins,Grade 2,0.0,30.8,0.0
S03875,English,73.0,90.0,Brandon Ross,Grade 1,25.0,24.1,50.0
S03875,Math,51.0,100.0,Brandon Ross,Grade 1,100.0,24.1,50.0
S03876,Geography,73.5,85.0,Sharon Rivers,Grade 3,33.3,26.1,42.9
S03877,Arabic,103.0,95.0,Paul Leblanc,Grade 2,16.7,18.2,0.0
S03877,English,106.0,100.0,Paul Leblanc,Grade 2,0.0,18.2,0.0
S03877,Geography,62.0,98.33333333333333,Paul Leblanc,Grade 2,20.0,18.2,0.0
S03878,Arabic,75.0,100.0,Kelli Graham,Grade 4,28.6,22.2,66.7
S03878,Math,97.5,85.0,Kelli Graham,Grade 4,0.0,22.2,66.7
S03879,Math,84.0,-5.0,Teresa Burke,Grade 1,28.6,28.6,60.0
S03880,Arabic,71.0,-5.0,Jennifer Bradley,Grade 2,57.1,30.8,50.0
S03880,English,60.0,90.0,Jennifer Bradley,Grade 2,20.0,30.8,50.0
S03880,Geography,97.0,-5.0,Jennifer Bradley,Grade 2,28.6,30.8,50.0
S03881,Geography,65.0,100.0,Michael Richards,Grade 2,0.0,17.9,60.0
S03881,History,64.0,90.0,Michael Richards,Grade 2,33.3,17.9,60.0
S03882,Arabic,74.33333333333333,55.0,Michael Montgomery,Grade 2,16.7,12.5,33.3
S03882,English,49.0,-5.0,Michael Montgomery,Grade 2,16.7,12.5,33.3
S03882,History,97.0,100.0,Michael Montgomery,Grade 2,0.0,12.5,33.3
S03883,English,70.0,-5.0,Terry Stevens,Grade 3,20.0,28.6,20.0
S03883,Math,58.0,80.0,Terry Stevens,Grade 3,25.0,28.6,20.0
S03884,Math,89.0,95.0,Cassie Sanchez,Grade 1,8.3,22.5,66.7
S03884,Science,89.0,100.0,Cassie Sanchez,Grade 1,40.0,22.5,66.7
S03885,Math,91.0,100.0,Clayton Johnson,Grade 2,50.0,27.3,33.3
S03886,Geography,104.0,95.0,Troy Keith,Grade 2,0.0,24.1,20.0
S03886,History,71.0,47.5,Troy Keith,Grade 2,42.9,24.1,20.0
S03886,Science,105.0,90.0,Troy Keith,Grade 2,0.0,24.1,20.0
S03887,Arabic,98.0,95.0,Justin Mitchell,Grade 3,12.5,32.4,0.0
S03887,Science,76.0,95.0,Justin Mitchell,Grade 3,66.7,32.4,0.0
S03888,Arabic,53.0,90.0,Ashley Gonzalez,Grade 3,50.0,22.7,37.5
S03888,English,79.0,-5.0,Ashley Gonzalez,Grade 3,20.0,22.7,37.5
S03888,Geography,100.0,95.0,Ashley Gonzalez,Grade 3,0.0,22.7,37.5
S03888,History,95.0,100.0,Ashley Gonzalez,Grade 3,50.0,22.7,37.5
S03888,Science,98.0,95.0,Ashley Gonzalez,Grade 3,20.0,22.7,37.5
S03889,English,87.0,80.0,Danielle Bennett,Grade 1,33.3,25.0,50.0
S03891,English,58.0,80.0,elizabeth heath,Grade 1,28.6,12.2,66.7
S03891,Geography,83.0,-5.0,elizabeth heath,Grade 1,0.0,12.2,66.7
S03891,History,52.0,90.0,elizabeth heath,Grade 1,14.3,12.2,66.7
S03892,Arabic,44.0,80.0,Jessica Walker,Grade 5,0.0,30.4,100.0
S03892,Geography,63.0,80.0,Jessica Walker,Grade 5,25.0,30.4,100.0
S03892,History,88.0,100.0,Jessica Walker,Grade 5,40.0,30.4,100.0
S03892,Science,59.0,80.0,Jessica Walker,Grade 5,16.7,30.4,100.0
S03893,English,102.0,80.0,Natasha Shields,Grade 4,50.0,28.6,0.0
S03893,Geography,92.0,90.0,Natasha Shields,Grade 4,14.3,28.6,0.0
S03893,Math,101.0,100.0,Natasha Shields,Grade 4,57.1,28.6,0.0
S03894,English,40.0,-5.0,Mary Ingram,Grade 4,40.0,33.3,42.9
S03894,Math,107.0,80.0,Mary Ingram,Grade 4,33.3,33.3,42.9
S03895,Arabic,78.0,90.0,Jonathan Russell,Grade 5,25.0,26.9,40.0
S03895,Math,51.0,95.0,Jonathan Russell,Grade 5,40.0,26.9,40.0
S03896,Arabic,55.0,90.0,Jennifer Perez,Grade 1,0.0,11.4,0.0
S03896,English,106.0,90.0,Jennifer Perez,Grade 1,0.0,11.4,0.0
S03896,History,59.0,95.0,Jennifer Perez,Grade 1,9.1,11.4,0.0
S03897,History,89.0,80.0,Chloe Gibbs,Grade 5,0.0,31.2,37.5
S03897,Math,89.5,97.5,Chloe Gibbs,Grade 5,100.0,31.2,37.5
S03898,Arabic,90.0,95.0,Ricky Parsons,Grade 4,20.0,28.6,33.3
S03898,History,65.0,90.0,Ricky Parsons,Grade 4,20.0,28.6,33.3
S03898,Science,69.5,47.5,Ricky Parsons,Grade 4,0.0,28.6,33.3
S03899,Arabic,82.0,95.0,Valerie Miller,Grade 3,28.6,26.1,100.0
S03899,English,87.0,90.0,Valerie Miller,Grade 3,0.0,26.1,100.0
S03899,Science,88.5,95.0,Valerie Miller,Grade 3,42.9,26.1,100.0
S03900,Arabic,89.0,80.0,Rachel Wyatt,Grade 5,25.0,25.0,25.0
S03900,Geography,89.0,95.0,Rachel Wyatt,Grade 5,33.3,25.0,25.0
S03901,English,73.0,80.0,amy perez,Grade 5,0.0,17.9,42.9
S03901,History,96.0,-5.0,amy perez,Grade 5,0.0,17.9,42.9
S03902,Arabic,41.0,95.0,Renee Duncan,Grade 5,28.6,14.3,28.6
S03902,Math,86.5,80.0,Renee Duncan,Grade 5,50.0,14.3,28.6
S03902,Science,87.5,45.0,Renee Duncan,Grade 5,0.0,14.3,28.6
S03903,History,99.0,100.0,bailey campbell,Grade 1,33.3,28.6,0.0
S03904,Arabic,84.0,90.0,Christian Conway,Grade 2,33.3,25.8,28.6
S03904,Geography,79.0,-5.0,Christian Conway,Grade 2,12.5,25.8,28.6
S03904,History,49.0,90.0,Christian Conway,Grade 2,33.3,25.8,28.6
S03904,Math,110.0,90.0,Christian Conway,Grade 2,20.0,25.8,28.6
S03904,Science,41.0,80.0,Christian Conway,Grade 2,33.3,25.8,28.6
S03905,Science,60.5,90.0,Jesus Foster,Grade 1,14.3,33.3,50.0
S03906,Arabic,65.0,95.0,Brandy Walter,Grade 5,25.0,27.3,33.3
S03906,Geography,102.0,100.0,Brandy Walter,Grade 5,0.0,27.3,33.3
S03906,History,80.33333333333333,51.666666666666664,Brandy Walter,Grade 5,33.3,27.3,33.3
S03907,Arabic,48.0,100.0,Marissa Schwartz,Grade 2,20.0,25.9,50.0
S03907,History,110.0,80.0,Marissa Schwartz,Grade 2,40.0,25.9,50.0
S03907,Math,64.0,80.0,Marissa Schwartz,Grade 2,50.0,25.9,50.0
S03907,Science,70.5,80.0,Marissa Schwartz,Grade 2,20.0,25.9,50.0
S03908,Arabic,52.0,95.0,Amanda Gonzalez,Grade 4,37.5,29.6,60.0
S03908,English,110.0,100.0,Amanda Gonzalez,Grade 4,50.0,29.6,60.0
S03908,History,70.5,45.0,Amanda Gonzalez,Grade 4,25.0,29.6,60.0
S03908,Science,53.0,80.0,Amanda Gonzalez,Grade 4,20.0,29.6,60.0
S03909,Science,99.0,80.0,Timothy Benson,Grade 4,25.0,24.4,60.0
S03911,Geography,103.0,95.0,Valerie Gregory,Grade 4,25.0,24.1,40.0
S03912,English,95.0,80.0,Calvin Elliott,Grade 2,66.7,26.1,50.0
S03912,Math,64.0,80.0,Calvin Elliott,Grade 2,0.0,26.1,50.0
S03912,Science,43.0,80.0,Calvin Elliott,Grade 2,0.0,26.1,50.0
S03913,Geography,51.0,80.0,Breanna Cook,Grade 4,,34.8,66.7
S03913,History,98.0,80.0,Breanna Cook,Grade 4,50.0,34.8,66.7
S03913,Math,95.0,80.0,Breanna Cook,Grade 4,50.0,34.8,66.7
S03914,History,44.0,90.0,Barbara Garcia,Grade 1,40.0,40.9,33.3
S03915,English,60.0,100.0,Jesse Watson,Grade 2,0.0,20.9,0.0
S03915,Geography,97.0,80.0,Jesse Watson,Grade 2,42.9,20.9,0.0
S03915,History,42.0,90.0,Jesse Watson,Grade 2,33.3,20.9,0.0
S03915,Math,69.5,95.0,Jesse Watson,Grade 2,11.1,20.9,0.0
S03916,History,56.0,95.0,Charles Miller,Grade 4,33.3,16.7,20.0
S03917,English,88.66666666666667,51.666666666666664,Tammy Hunt,Grade 5,0.0,28.6,40.0
S03918,History,47.0,80.0,Thomas Hayes,Grade 5,25.0,10.0,0.0
S03918,Math,70.0,90.0,Thomas Hayes,Grade 5,0.0,10.0,0.0
S03919,Arabic,75.0,95.0,Edward Fox,Grade 1,0.0,17.6,50.0
S03919,Geography,73.0,90.0,Edward Fox,Grade 1,33.3,17.6,50.0
S03919,Math,88.0,95.0,Edward Fox,Grade 1,0.0,17.6,50.0
S03920,Arabic,77.0,63.333333333333336,Timothy Humphrey,Grade 4,20.0,13.8,50.0
S03920,History,81.5,90.0,Timothy Humphrey,Grade 4,0.0,13.8,50.0
S03920,Math,100.0,95.0,Timothy Humphrey,Grade 4,12.5,13.8,50.0
S03921,Arabic,87.0,80.0,Michael Doyle,Grade 2,50.0,45.8,40.0
S03921,English,55.0,80.0,Michael Doyle,Grade 2,50.0,45.8,40.0
S03921,Math,46.0,100.0,Michael Doyle,Grade 2,60.0,45.8,40.0
S03922,Arabic,87.0,90.0,Melissa Bailey,Grade 1,14.3,9.1,37.5
S03922,English,75.0,80.0,Melissa Bailey,Grade 1,50.0,9.1,37.5
S03922,Geography,68.0,95.0,Melissa Bailey,Grade 1,0.0,9.1,37.5
S03922,Math,93.0,37.5,Melissa Bailey,Grade 1,0.0,9.1,37.5
S03923,History,74.0,80.0,Victoria Cruz,Grade 4,66.7,30.3,25.0
S03924,English,68.5,92.5,Troy Lambert,Grade 3,33.3,21.4,25.0
S03924,Geography,96.0,80.0,Troy Lambert,Grade 3,0.0,21.4,25.0
S03924,History,88.0,100.0,Troy Lambert,Grade 3,28.6,21.4,25.0
S03925,Geography,91.0,-5.0,David Haas,Grade 1,20.0,22.7,44.4
S03926,Math,58.0,100.0,Joanna Marquez,Grade 5,50.0,27.6,33.3
S03927,Geography,90.0,100.0,Rhonda Pearson MD,Grade 4,25.0,29.0,50.0
S03927,Math,46.0,90.0,Rhonda Pearson MD,Grade 4,40.0,29.0,50.0
S03928,Math,43.0,95.0,Clayton Harris,Grade 4,66.7,28.0,33.3
S03928,Science,104.0,95.0,Clayton Harris,Grade 4,14.3,28.0,33.3
S03929,English,110.0,100.0,Jeffrey White,Grade 2,16.7,30.0,33.3
S03929,Math,79.0,95.0,Jeffrey White,Grade 2,60.0,30.0,33.3
S03930,Arabic,68.0,100.0,Robert Walter,Grade 2,0.0,10.0,14.3
S03930,Geography,95.0,90.0,Robert Walter,Grade 2,0.0,10.0,14.3
S03931,Arabic,101.0,80.0,Antonio Thompson,Grade 3,33.3,32.3,25.0
S03931,History,45.0,-5.0,Antonio Thompson,Grade 3,20.0,32.3,25.0
S03931,Science,85.0,90.0,Antonio Thompson,Grade 3,37.5,32.3,25.0
S03932,Arabic,40.0,100.0,Colleen James,Grade 1,14.3,12.1,20.0
S03932,Math,71.5,95.0,Colleen James,Grade 1,20.0,12.1,20.0
S03932,Science,68.25,98.75,Colleen James,Grade 1,12.5,12.1,20.0
S03933,Arabic,71.0,95.0,Richard Ochoa,Grade 3,33.3,14.3,0.0
S03933,History,87.0,80.0,Richard Ochoa,Grade 3,0.0,14.3,0.0
S03934,English,104.0,90.0,Donna Austin,Grade 4,0.0,25.0,0.0
S03934,Math,55.0,45.0,Donna Austin,Grade 4,20.0,25.0,0.0
S03934,Science,104.0,95.0,Donna Austin,Grade 4,42.9,25.0,0.0
S03935,Arabic,89.0,-5.0,Nancy Cruz,Grade 3,57.1,30.8,0.0
S03935,Science,76.5,92.5,Nancy Cruz,Grade 3,40.0,30.8,0.0
S03936,English,102.5,42.5,Lindsey Gonzalez,Grade 2,0.0,22.7,33.3
S03937,English,75.0,-5.0,Heather Barrera,Grade 5,33.3,35.3,20.0
S03937,Geography,100.0,95.0,Heather Barrera,Grade 5,20.0,35.3,20.0
S03937,History,109.0,95.0,Heather Barrera,Grade 5,20.0,35.3,20.0
S03937,Math,86.0,100.0,Heather Barrera,Grade 5,45.5,35.3,20.0
S03937,Science,66.0,80.0,Heather Barrera,Grade 5,28.6,35.3,20.0
S03938,Arabic,44.0,80.0,William Patel,Grade 5,0.0,23.1,75.0
S03938,English,82.0,-5.0,William Patel,Grade 5,0.0,23.1,75.0
S03939,Arabic,73.0,37.5,Kenneth Henson,Grade 5,80.0,50.0,50.0
S03939,Geography,75.0,100.0,Kenneth Henson,Grade 5,80.0,50.0,50.0
S03939,Math,90.0,95.0,Kenneth Henson,Grade 5,40.0,50.0,50.0
S03940,English,60.0,-5.0,Christine Strickland,Grade 4,0.0,20.0,50.0
S03940,Geography,67.0,100.0,Christine Strickland,Grade 4,0.0,20.0,50.0
S03940,History,65.0,95.0,Christine Strickland,Grade 4,0.0,20.0,50.0
S03940,Math,49.0,90.0,Christine Strickland,Grade 4,37.5,20.0,50.0
S03941,English,63.0,42.5,Kenneth Fleming,Grade 2,0.0,6.5,0.0
S03941,Geography,80.5,47.5,Kenneth Fleming,Grade 2,25.0,6.5,0.0
S03941,Math,41.0,100.0,Kenneth Fleming,Grade 2,14.3,6.5,0.0
S03942,Geography,73.0,100.0,Patrick Jackson,Grade 4,33.3,24.0,0.0
S03942,Science,54.0,95.0,Patrick Jackson,Grade 4,16.7,24.0,0.0
